book_id,chap_num,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Author,Date,disp
277,7,0.196982019056745,0.23999915273193145,0.38972402475820433,0.03244606309746306,-0.14107473055666964,-0.10411308844646508,0.1068856531461535,-0.11144874817416875,-0.13540887227453413,-0.129511259251786,J. R. Beard,1863,1863 J. R. Beard
277,8,0.244040376236544,0.2751092984899571,0.38305927053969635,-0.0032697594828964187,-0.18498773871982066,-0.085795756934611,0.07083475333253776,-0.09913151350528863,-0.1758985073394839,-0.11860168513640888,J. R. Beard,1863,1863 J. R. Beard
277,9,0.22510210350286158,0.2130808477911428,0.2818219673472283,-0.03466225444684477,-0.07420143958567174,-0.03743692138500483,0.07076424136909738,-0.07372245035666208,-0.08543877132911376,-0.044979721557412124,J. R. Beard,1863,1863 J. R. Beard
277,10,0.20916961458993322,0.2479397066243033,0.3741474894205774,-0.03144735980128459,-0.16062280344400945,-0.10086002315007139,0.060175095424755326,-0.0047274500762361366,-0.07735757070702828,-0.1287453328130581,J. R. Beard,1863,1863 J. R. Beard
277,11,0.20950382008775736,0.2312103969719263,0.3552208777271611,-0.024286036738971097,-0.14123543680180614,-0.0841230825587744,0.11466950254765934,-0.10692867253648303,-0.09827427213193687,-0.11100895499343916,J. R. Beard,1863,1863 J. R. Beard
277,12,0.24912311742930676,0.21536736289259276,0.37676534218699853,-0.02254088386563425,-0.07539744696281554,-0.1250063648684308,0.04713015973536047,0.012968842126742056,-0.06679045071231512,-0.17499966990578175,J. R. Beard,1863,1863 J. R. Beard
277,13,0.22458648617841043,0.1845865094448409,0.27106854647254686,-0.06558600295414335,-0.036081529963550914,-0.08009306740125832,0.05600705465978094,-0.08338908943955252,-0.06503458281941679,-0.05447682309171431,J. R. Beard,1863,1863 J. R. Beard
277,14,0.17033048896440778,0.254847116532143,0.3502722741081052,-0.057150500314961925,-0.04217006858056524,-0.10957169922093397,0.1019310068913456,-0.12682345836659475,-0.08181122434825679,-0.09239426592110378,J. R. Beard,1863,1863 J. R. Beard
277,15,0.20079167164219558,0.2552211604261508,0.3981350016670862,-0.0005164956327402487,-0.13020454404710918,-0.1182434547411908,0.06411244624117222,-0.13793526634356612,-0.10720070934651499,-0.14780789269452438,J. R. Beard,1863,1863 J. R. Beard
277,16,0.15026339913465364,0.301201962745803,0.47739554426012326,-0.004650619607678686,-0.2024183249637189,-0.15671922156877868,0.07622679514104291,-0.1574537440094515,-0.14473973952685337,-0.1311122172067286,J. R. Beard,1863,1863 J. R. Beard
277,17,0.1953167942947909,0.28607981300895413,0.45872002356102826,-0.03216017711289368,-0.2192912179241558,-0.15771648704507207,0.12325920250843082,-0.12519177219128624,-0.044162036493751125,-0.15535141192335516,J. R. Beard,1863,1863 J. R. Beard
277,18,0.10748603427991354,0.2149865249382693,0.35958664221702374,0.033075677873644814,-0.2365601304632236,-0.05925173289672664,0.03265380626748149,-0.0198245819071224,-0.058056641668054576,-0.0653036737287001,J. R. Beard,1863,1863 J. R. Beard
277,19,0.11167036307015835,0.28359060399077307,0.40878351500582255,0.015209970288398917,-0.2271830621047726,-0.12508749680627862,0.11051602106711456,-0.08615006714150605,-0.11766389527810639,-0.09225753120569175,J. R. Beard,1863,1863 J. R. Beard
277,20,0.17741721288991674,0.2852355986849843,0.49044541508020845,0.01969136449828935,-0.22540364812057606,-0.1280604244000912,0.05680101381497112,-0.11771286657390327,-0.06905642075270231,-0.17563881774611545,J. R. Beard,1863,1863 J. R. Beard
277,21,0.08169503200954327,0.20830223923868593,0.32856879172326336,0.009121693891296608,-0.104380847770352,-0.13338123796195822,0.020817383799678207,-0.06490223392916117,-0.10426623155182269,-0.037738150185216576,J. R. Beard,1863,1863 J. R. Beard
277,22,0.11055708747173114,0.22531870661354927,0.3362513672210111,-0.012356260564229895,-0.061355800176335004,-0.13636090276319462,0.022622914947183825,-0.0752052392707998,-0.07517612592356548,-0.11583563901027755,J. R. Beard,1863,1863 J. R. Beard
277,23,0.12087957956895151,0.2684209284747147,0.38570789680772444,-0.03241528694356568,-0.08443129884629517,-0.11500490187952621,0.024019671099165037,-0.11956565990266055,-0.04178330084690126,-0.09005188785198714,J. R. Beard,1863,1863 J. R. Beard
277,24,0.09714965596301199,0.28521319561187697,0.400384434545548,-0.02688430103915332,-0.09457359342155919,-0.13261101003771436,0.0642678175676993,-0.10037376229322531,-0.12213299150386109,-0.03991143661077697,J. R. Beard,1863,1863 J. R. Beard
277,25,0.15613465892932032,0.23862088457548017,0.4478374083735259,-0.015051641988195096,-0.1016778515477169,-0.15478239685758527,-0.009843605708438999,-0.04084368208961836,-0.11166554449975172,-0.1858680947031938,J. R. Beard,1863,1863 J. R. Beard
286,1,-0.17260227405494868,0.15202355898501277,-0.12966498973876509,0.008404034931051341,-0.014650841165179871,-0.01715002361502935,0.161646350065589,-0.12044225644353099,0.17701251301602294,-0.11375704486458361,Emma J. Ray,1926,1926 Emma J. Ray
286,2,-0.21380695454076734,-0.1860366072288853,-0.057870398983367426,0.037844382085677544,-0.09585763489743819,-0.15314808456698972,0.19833970459564715,-0.0360057323558539,0.06884270129425751,-0.018761549510633763,Emma J. Ray,1926,1926 Emma J. Ray
286,3,-0.22301406276525826,-0.08290475691878076,-0.04255717614052658,-0.006271833302855749,-0.05140677502043657,-0.06329608808200507,0.17506499319211707,-0.06723659854847952,0.1253770905985476,0.00662633168163855,Emma J. Ray,1926,1926 Emma J. Ray
286,4,-0.29765082188030245,-0.29457751571964663,0.1239686076525349,-0.005855139379202735,-0.006928626794751939,-0.0010198754478283304,0.04965248640890873,-0.06771819227035902,0.030547817149667825,-0.04672129680566593,Emma J. Ray,1926,1926 Emma J. Ray
286,5,-0.25092007686387463,-0.17539715267822362,0.04211890044847671,0.043319929139331324,-0.06661499588338961,-0.0005156749234401889,0.20259715461703937,-0.17435368543526017,0.13214092796896965,-0.06787271405439575,Emma J. Ray,1926,1926 Emma J. Ray
286,6,-0.177562231313153,-0.22214651644325853,0.1494421948222194,0.003711183001084751,0.013565369744118871,0.07799105800985993,0.1202135035312698,-0.054592191052258314,-0.015548631843380555,0.06095415848531463,Emma J. Ray,1926,1926 Emma J. Ray
286,7,-0.21077661383871404,-0.25376967218128804,0.08732099248261872,-0.018230399172985325,-0.03172077699049581,0.03337663710763853,0.11025774048186959,-0.10012422944553498,0.07747718318304508,0.024214211301317536,Emma J. Ray,1926,1926 Emma J. Ray
286,8,-0.3124817053713861,-0.21653939656734775,0.06853282155024733,-0.07705332311805968,0.04002064843066309,-0.11329678839315109,0.0702482651185845,-0.06723900629678078,0.03836111116423572,0.026075626007250507,Emma J. Ray,1926,1926 Emma J. Ray
