book_id,chap_num,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
12,11,5.7012543677485304e-05,5.701254361389675e-05,5.701254372382191e-05,5.7012543608612784e-05,0.9989167616693745,5.7012543790871344e-05,5.7012543677292757e-05,5.701254364529816e-05,5.701254395095454e-05,5.701254361465866e-05,5.7012543900156314e-05,5.701254361421479e-05,5.7012543744827886e-05,5.701254391616337e-05,5.701254342888841e-05,5.7012543495720545e-05,5.701254390069394e-05,5.7012544187215325e-05,5.7012543639237735e-05,5.701254349553519e-05
12,12,7.022472031683307e-05,7.022472030452937e-05,7.022472011887126e-05,7.022472014760806e-05,0.7819453579498822,7.022472023485685e-05,7.022472013624705e-05,7.022472022024253e-05,7.022472060541252e-05,7.022472047234507e-05,7.022472044366344e-05,7.022472034359913e-05,7.022472038532057e-05,7.022472098637982e-05,7.022471984996974e-05,7.02247202225742e-05,0.21679059708396234,7.022472099095635e-05,7.022472035818904e-05,7.022472001780537e-05
12,13,7.575757689602673e-05,7.575757715792008e-05,7.575757653367428e-05,7.575757661684437e-05,0.40016960542682073,0.3182991832692527,7.575757651431823e-05,7.575757675761661e-05,7.575757712690323e-05,7.575757736312073e-05,7.575757678682551e-05,7.575757677905732e-05,7.575757673734937e-05,7.575757726270419e-05,7.575757640716112e-05,7.575757656302714e-05,0.2802433324976351,7.5757577305207e-05,7.575757700964253e-05,7.57575764739613e-05
12,14,0.00013550135669926057,0.00013550135723332276,0.00013550135609741344,0.00013550135617862176,0.19982540970449256,0.6576126226146817,0.00013550135629337173,0.00013550135709285214,0.00013550135762083296,0.00013550135694268616,0.00013550135636304135,0.00013550135633501288,0.0001355013564510749,0.00013550135676737194,0.0001355013560238191,0.00013550135587566455,0.14025844461875192,0.00013550135703656335,0.00013550135700577255,0.00013550135605708204
12,15,6.934812899266815e-05,6.934812862389856e-05,6.934812827693329e-05,6.934812834920172e-05,6.93481294547506e-05,0.04148530083829165,6.934812887508268e-05,6.93481285482717e-05,6.934812881160078e-05,6.934812863939329e-05,6.934812854582142e-05,6.934812845697423e-05,6.93481284156794e-05,6.934812851371463e-05,6.934812861538129e-05,6.934812820383642e-05,0.9335101300778332,6.934812870484455e-05,0.023825650897114897,6.934812873214606e-05
12,16,5.285412390646436e-05,5.285412402637897e-05,5.28541234703693e-05,5.285412321194908e-05,5.285412400152775e-05,5.285412392153059e-05,5.285412312091737e-05,5.285412355994792e-05,5.285412366002261e-05,5.285412353036395e-05,5.285412349692055e-05,5.2854123370652296e-05,5.2854123677435615e-05,5.285412354967516e-05,5.285412356420559e-05,5.285412325330354e-05,0.8325107624862397,5.285412350723732e-05,0.1665378632893519,5.285412357944066e-05
12,17,0.09187993041486323,0.06084915389681339,7.473841710503168e-05,7.473841633125028e-05,0.5437371060508713,7.473841703950502e-05,7.473841635507943e-05,7.473841689013515e-05,7.473841690841776e-05,7.473841696402238e-05,7.473841688033036e-05,7.473841674938996e-05,7.473841698043712e-05,7.47384169261107e-05,7.473841679563455e-05,7.473841644097177e-05,0.13207990980508613,7.4738416804595e-05,0.17033282358062807,7.473841656709815e-05
12,18,0.15927910674045268,0.08873173147060981,0.00010660981003904255,0.00010660980909669385,0.7191456709665787,0.00010660981024414123,0.00010660980937125845,0.00010660980978978615,0.00010660981031161624,0.00010660981062372924,0.00010660980998416831,0.00010660980977404217,0.00010660980991036891,0.00010660981021846588,0.00010660981043854732,0.00010660980929740562,0.00010660981062293238,0.00010660981001796646,0.031137733863274397,0.00010660980934420337
12,19,0.09844427777023865,0.5138226584581566,0.0002631578979953004,0.0002631578976770214,0.38325937948350264,0.0002631579001354377,0.00026315789864235777,0.0002631578988262153,0.0002631579021595333,0.0002631578991520975,0.0002631579003778041,0.0002631578976691281,0.0002631578982187155,0.0002631578996907373,0.0002631578989563463,0.00026315789912953794,0.0002631579009964602,0.0002631578995695917,0.0002631579004830255,0.0002631578984227794
12,20,0.0003225806541049727,0.873231358624858,0.0003225806488064036,0.00032258064712065534,0.12096218967504355,0.00032258065084242183,0.00032258064874805164,0.0003225806505306907,0.00032258065177610736,0.00032258064969101116,0.00032258065111512004,0.0003225806490894354,0.00032258064885605677,0.00032258064917475713,0.0003225806506736701,0.0003225806480180143,0.0003225806508384822,0.0003225806501588884,0.000322580651408628,0.0003225806491450417
12,21,0.00030487805666227125,0.9942073169631049,0.0003048780519259643,0.00030487805057767,0.0003048780940655807,0.0003048780530397531,0.0003048780521189572,0.00030487805299259405,0.000304878053454914,0.00030487805229795537,0.00030487805131187084,0.00030487805223882,0.00030487805231947776,0.00030487805215839654,0.0003048780516550893,0.00030487805100503084,0.00030487805205915025,0.00030487805314533066,0.0003048780528651546,0.0003048780510010257
12,22,0.0002127659775912117,0.9959574467448957,0.00021276596009082828,0.00021276595885075326,0.0002127659613312412,0.00021276595932080445,0.0002127659597193739,0.00021276596017960823,0.00021276596106247693,0.00021276595942844328,0.0002127659596403308,0.00021276595960876364,0.00021276596021098834,0.0002127659603384035,0.00021276595932489688,0.0002127659585154853,0.0002127659596610195,0.00021276596098984487,0.00021276596042109434,0.00021276595881881705
12,23,0.3882646776113751,0.6092353223478243,0.00013888889035839955,0.00013888889003109002,0.00013888889283831626,0.00013888889139514524,0.00013888889065712072,0.00013888889132188123,0.00013888889197540512,0.00013888889086094436,0.00013888889169620121,0.00013888889041532067,0.00013888889104015127,0.00013888889082174362,0.00013888889072977075,0.00013888889096342922,0.00013888889150728863,0.00013888889112300296,0.00013888889130981213,0.00013888889175578227
12,24,0.5901274698194482,0.40592516169515563,0.0002192982475881421,0.00021929824726567344,0.0002192982519273107,0.00021929825008257361,0.00021929824796693611,0.00021929824897564147,0.0002192982505942643,0.00021929824882167777,0.00021929824987687656,0.00021929824778404983,0.00021929824870004535,0.00021929824852096042,0.00021929824859569678,0.0002192982491435992,0.00021929825030379474,0.00021929824879056642,0.00021929824951461173,0.0002192982509439069
13,1,8.833922428139686e-05,8.833922376542916e-05,8.833922379640962e-05,8.833922391746622e-05,8.833922418159004e-05,8.833922364178961e-05,8.833922396418789e-05,8.833922398210433e-05,8.83392241730855e-05,8.833922379529747e-05,0.9566044445128297,8.833922402992667e-05,8.833922388812882e-05,0.04180544945599992,8.833922394891206e-05,8.833922398098988e-05,8.83392235605721e-05,8.83392247770008e-05,8.833922400531859e-05,8.833922348056745e-05
13,2,8.976660834958824e-05,8.976660829734985e-05,8.976660869001664e-05,8.976660835458011e-05,8.976660879172254e-05,8.976660901589804e-05,8.976660894624328e-05,8.976660815486091e-05,8.976660863440727e-05,8.976660818300735e-05,0.9823426821784251,8.976660837510003e-05,8.976660869994554e-05,8.976660884979008e-05,8.976660791638206e-05,8.976660868495892e-05,8.97666087351048e-05,0.016041518868028695,8.976660862880016e-05,8.976660823830467e-05
13,3,0.0001285347069184818,0.000128534705976082,0.00012853470615959242,0.00012853470648231847,0.00012853470610591148,0.0001285347071813071,0.00012853470611087425,0.00012853470625212747,0.0001285347073555024,0.00012853470654646004,0.00012853471740987565,0.00012853470599578766,0.00012853470631629744,0.0001285347066240994,0.00012853470594989915,0.9975578405671274,0.00012853470591376025,0.00012853470708417273,0.00012853470648784156,0.0001285347060022686
13,4,6.631299854152136e-05,6.63129985629081e-05,6.63129989254972e-05,6.631299834254267e-05,6.631299849993653e-05,6.631299902364235e-05,6.631299829312038e-05,6.63129986566214e-05,6.631299910207109e-05,6.631299831512966e-05,0.9987400530275904,6.631299831687139e-05,6.631299859204082e-05,6.631299849872821e-05,6.631299871425601e-05,6.631299813761359e-05,6.631299849699557e-05,6.631299876264321e-05,6.631299857487082e-05,6.631299805265414e-05
13,5,0.00014705882519961674,0.00014705882519238934,0.00014705882529473095,0.0001470588256616289,0.00014705882580208707,0.00014705882545751898,0.00014705882524624755,0.00014705882529131113,0.0001470588272516119,0.00014705882547273825,0.9972058823138754,0.00014705882566050667,0.0001470588261651922,0.00014705882646638357,0.0001470588248354554,0.0001470588244813179,0.0001470588249476279,0.00014705882683620927,0.0001470588250753231,0.00014705882578691242
13,6,0.00014084507275533193,0.00014084507312590131,0.0001408450723331641,0.00014084507324676763,0.00014084507345351455,0.000140845074398103,0.00014084507318615363,0.00014084507242410264,0.00014084507419590564,0.0001408450736131644,0.9973239436111954,0.00014084507286627054,0.00014084507312045791,0.00014084507364641818,0.00014084507214894826,0.0001408450725842854,0.00014084507349245386,0.00014084507342205556,0.0001408450730910477,0.00014084507170059626
13,7,9.57854425668807e-05,9.578544194515546e-05,9.578544195298086e-05,0.4810484614027856,9.578544210956724e-05,9.578544225072074e-05,9.578544224543928e-05,9.578544243445078e-05,9.578544307895378e-05,9.578544218428096e-05,0.5172274006358664,9.578544211977214e-05,9.578544241216186e-05,9.5785442776759e-05,9.578544212815073e-05,9.578544188752301e-05,9.578544199756734e-05,9.578544292684176e-05,9.578544228176238e-05,9.578544204909617e-05
13,8,0.049684681644734226,0.00011876484804357946,0.00011876484850524152,0.00011876484829266699,0.00011876484835010652,0.0001187648493683134,0.00011876484780224512,0.00011876484810956366,0.00011876484815227137,0.03059629117948926,0.737769545305751,0.00011876484702740713,0.10298627216445663,0.00011876484766892938,0.00011876484772335507,0.00011876484818710083,0.004913235592519018,0.00011876484807237662,0.07238726623956702,0.00011876484817953559
13,9,0.00010845987679692583,0.00010845987230275229,0.00010845987330151277,0.0001084598716389725,0.00010845987201711643,0.000108459873727783,0.0001084598719728519,0.091838146960684,0.00010845987303964217,0.00010845987178718445,0.9062095753294868,0.00010845987117757494,0.00010845987256112887,0.00010845987468334504,0.00010845987282701345,0.00010845987322596335,0.00010845987190499442,0.00010845987211985759,0.00010845987332810128,0.00010845987141665842
13,10,0.00012315271235653922,0.00012315271142553035,0.00012315271180517035,0.00012315271092085982,0.00012315271234750785,0.00012315271139302662,0.00012315271132334505,0.0001231527129429786,0.00012315271223931976,0.00012315271267932649,0.9976600984732497,0.0001231527113767812,0.00012315271187463342,0.00012315271226776302,0.00012315271186166214,0.00012315271145103628,0.00012315271176800555,0.00012315271172200215,0.00012315271231869417,0.0001231527126763458
13,11,0.00015197568771390085,0.00015197568640706305,0.00015197568678917465,0.00015197568649878495,0.00015197568698319583,0.0001519756898968379,0.00015197568591335158,0.00015197568695995262,0.00015197568668119958,0.00015197568731369114,0.9971124619446066,0.00015197568836904885,0.00015197568669813918,0.0001519756872170315,0.00015197568819823792,0.0001519756861235681,0.00015197568654321274,0.00015197568719079325,0.00015197568809736356,0.0001519756857989227
13,12,0.00011286681974454105,0.00011286681911661758,0.00011286681959101876,0.0001128668197513133,0.0001128668192322709,0.00011286682070514489,0.0001128668187526195,0.00011286681905749606,0.00011286682022053578,0.00011286682001891147,0.881714039139907,0.00011286681919872726,0.0625781067014818,0.00011286681935141522,0.00011286681935230635,0.00011286681891995789,0.00011286681885237729,0.053789118227622675,0.00011286681981967753,0.0001128668193036977
13,13,0.0001858736080832581,0.00018587360807701723,0.00018587360841606243,0.0001858736084157625,0.00018587360851391,0.0001858736109366037,0.00018587361005719088,0.00018587360817750974,0.00018587361019400343,0.00018587360766253075,0.9964684014346127,0.00018587360833194035,0.00018587360872480884,0.00018587360946507655,0.00018587360767033002,0.00018587360828515817,0.00018587360795393185,0.00018587360992894847,0.00018587360825003498,0.00018587360824334108
13,14,0.0001672240840142714,0.05440507563307668,0.0001672240835484262,0.0001672240829405064,0.00016722408455568192,0.00016722408441943048,0.00016722408323253615,0.019329274662133123,0.00016722408406124825,0.00016722408481808726,0.8918662651654348,0.0001672240838192542,0.00016722408449445806,0.00016722408376745553,0.00016722408520985154,0.00016722408449456122,0.0001672240836592398,0.00016722408388628667,0.031723799195077854,0.00016722408335604984
13,15,9.22509249649114e-05,9.225092478701787e-05,9.225092484835654e-05,9.225092477793714e-05,9.225092407526232e-05,9.225092482312033e-05,9.225092409122476e-05,9.225092523173305e-05,9.22509246995992e-05,0.055900600037574175,0.8127064181513953,9.225092411745605e-05,0.0665825608881274,9.225092417235916e-05,9.225092436572892e-05,9.225092437860225e-05,9.225092439610799e-05,9.225092424027105e-05,0.06333440613025561,9.22509246779543e-05
13,16,9.12408780871569e-05,9.12408773317693e-05,9.12408772170261e-05,9.124087689466791e-05,9.124087743610264e-05,9.124087797699905e-05,0.13075629590024168,9.124087791098147e-05,9.124087822941249e-05,9.124087748129867e-05,0.8676013683043974,9.124087739117615e-05,9.124087733633395e-05,9.12408778811309e-05,9.12408769375933e-05,9.124087723366151e-05,9.124087688318216e-05,9.124087812700324e-05,9.124087783361282e-05,9.124087717176758e-05
13,17,7.923930378584715e-05,7.923930376270583e-05,7.923930383853283e-05,7.923930378434461e-05,7.923930381903519e-05,7.923930384623109e-05,7.923930453094064e-05,7.923930445226892e-05,0.03303772912806787,7.923930397733863e-05,0.9655359634003753,7.923930391900143e-05,7.923930444638052e-05,7.923930385035031e-05,7.923930408856705e-05,7.923930367968927e-05,7.923930390329716e-05,7.923930424163933e-05,7.923930397622428e-05,7.923930365435396e-05
13,18,0.00010940919306315281,0.00010940919202814913,0.00010940919203091786,0.0001094091914240981,0.00010940919317925372,0.00010940919493670866,0.0001094091926125019,0.00010940919277216833,0.00010940919282066824,0.00010940919227784928,0.868988723389992,0.00010940919237146889,0.0001094091926832607,0.00010940919229149583,0.00010940919227800291,0.00010940919182417544,0.00010940919246124431,0.12904191114076854,0.00010940919300167033,0.00010940919518258599
13,19,9.225092427488665e-05,9.225092357216083e-05,9.225092497873516e-05,9.225092358904669e-05,9.225092369002018e-05,9.22509233551579e-05,9.225092418831147e-05,9.225092445466273e-05,9.225092554365797e-05,9.225092408081399e-05,0.9982472324407802,9.225092424200406e-05,9.225092413870415e-05,9.225092420838661e-05,9.225092407320166e-05,9.225092469130499e-05,9.225092377277066e-05,9.225092441064573e-05,9.225092441851537e-05,9.225092353706275e-05
13,20,0.000145772597548893,0.00014577259701016856,0.00014577259716014448,0.00014577259732877833,0.00014577259724348683,0.00014577259767368858,0.00014577259844556466,0.00014577259726007136,0.0001457726374289502,0.00014577259768660492,0.9972303206102876,0.00014577259634660343,0.0001457725976346669,0.00014577259716473174,0.00014577259838567796,0.00014577259676471337,0.00014577259671118474,0.00014577259769395717,0.0001457725976266963,0.00014577259659790274
13,21,0.00010101010348749499,0.00010101010326715658,0.00010101010401474287,0.00010101010281235147,0.00010101010331294328,0.00010101010381846103,0.0001010101022813378,0.00010101010287602829,0.00010101010371449897,0.11040653161063876,0.7949485796845345,0.00010101010284252465,0.00010101010339399151,0.00010101010318696643,0.00010101010336135297,0.00010101010319922461,0.000101010103851923,0.00010101010297705433,0.09292771695060867,0.00010101010182007983
13,22,0.00010162601854141239,0.00010162601854186106,0.00010162601852359583,0.00010162601786357849,0.0001016260186268916,0.00010162601870380006,0.0001016260177396672,0.00010162601865137864,0.08946593738234851,0.0001016260185840253,0.8139326643785944,0.00010162601832122471,0.049505233671998855,0.0001016260185564814,0.00010162601802192834,0.01975013906015491,0.0001016260180427676,0.00010162601880117891,0.00010162601903010138,0.025821635230353506
13,23,0.00011904762049979038,0.00011904762039800222,0.0001190476207981923,0.00011904762079094701,0.00011904762202745544,0.00011904762050598485,0.00011904762067117778,0.00011904762088153207,0.00011904762217426266,0.00011904762075217595,0.9977380952039084,0.00011904762066361968,0.00011904762113554964,0.00011904762095452105,0.00011904762026069365,0.00011904762048734224,0.00011904762097550119,0.00011904762126432404,0.00011904762063616974,0.0001190476202141241
13,24,9.276438008640465e-05,9.276438019464147e-05,9.276438008992048e-05,9.276438003345748e-05,0.015961996092212168,9.276438043376688e-05,9.276437939491634e-05,9.276437981767202e-05,9.27643807171851e-05,9.276437990539235e-05,0.9823682450665414,9.27643800683929e-05,9.276438052754174e-05,9.27643802188471e-05,9.276437993139644e-05,9.276438004818487e-05,9.276438011193852e-05,9.27643800849472e-05,9.276438012888679e-05,9.276437945281109e-05
13,25,9.174312118551231e-05,9.174312145121682e-05,9.174312165886547e-05,9.174312074473453e-05,9.174312124238239e-05,9.174312073337107e-05,9.174312058741182e-05,0.056906579534365474,9.174312175725195e-05,9.174312204336513e-05,0.9183919522381404,9.174312095248635e-05,9.174312188648931e-05,9.17431212192449e-05,9.174312082510733e-05,0.02314183516545736,9.174312155360657e-05,9.174312127120417e-05,9.174312167630604e-05,9.174312124832546e-05
13,26,0.00012106537844491418,0.0001210653771553193,0.00012106537765017709,0.000121065377003311,0.00012106537918133892,0.00012106537709125334,0.00012106537785345415,0.00012106537787611456,0.00012106537793509229,0.00012106537796389004,0.8093702285498073,0.00012106537756298471,0.00012106537841624928,0.00012106537835814829,0.021849255808831517,0.00012106537705709436,0.00012106537814698262,0.16672240421767773,0.00012106537783925592,0.00012106537814766915
13,27,0.0001319261245654721,0.00013192612540956087,0.00013192612355405553,0.00013192612350871878,0.00013192612394608477,0.00013192612420066382,0.00013192612322313616,0.07426950905787223,0.09606681065566158,0.00013192612464554476,0.5077691285926302,0.00013192612433242444,0.00013192612422810898,0.00013192612406031056,0.00013192612401630955,0.3057749526279682,0.00013192612560971285,0.014140707202505097,0.00013192612435859388,0.0001319261237038289
13,28,4.67726860175185e-05,0.025699380825907645,0.059669571869532693,4.6772685616871096e-05,4.677268563264529e-05,0.019223942493837524,4.677268530442555e-05,0.03682428915374643,4.677268559221121e-05,0.1605801673155778,0.4200505044421763,4.677268568105259e-05,4.677268595972412e-05,4.6772685540996724e-05,4.6772685882622276e-05,4.6772686081297885e-05,4.677268560774229e-05,4.677268547115163e-05,0.2773440989853345,4.6772685498883506e-05
13,29,7.974481851543055e-05,7.974481840490053e-05,7.974481782739962e-05,7.974481863169517e-05,7.974481853780943e-05,7.97448192969504e-05,7.974481840965767e-05,7.974481836949892e-05,7.974481890394055e-05,0.034049376689062674,0.9645152165795448,7.974481845802763e-05,7.974481817544048e-05,7.974481835973202e-05,7.974481806895915e-05,7.974481788887014e-05,7.974481790788334e-05,7.974481862459246e-05,7.974481829422332e-05,7.974481871777611e-05
13,30,8.944544048630412e-05,8.944544099858914e-05,8.944544036324864e-05,0.23328091540764054,8.944544055897816e-05,8.944544050045424e-05,8.944543949777426e-05,0.15736898326175996,8.944544004010288e-05,0.07681431072598867,0.3765899978150603,8.944544017630607e-05,8.944544047090944e-05,8.944543980016285e-05,0.025071973058062923,8.944543984228168e-05,8.944543980950977e-05,8.944544000807083e-05,0.12962158356853945,8.944544039548414e-05
13,31,9.541984974376464e-05,9.5419848686668e-05,9.541984887343128e-05,9.54198496239552e-05,9.541984915761985e-05,9.541985043757536e-05,9.541984929792789e-05,9.541984941991882e-05,0.17615689651514935,0.04476913616814109,0.7774518298761741,9.541984954866604e-05,9.541984913267185e-05,9.54198498881585e-05,9.541984949656783e-05,9.541984893133077e-05,9.541984954145607e-05,9.541984970251053e-05,9.541984973594569e-05,9.541984931735721e-05
13,32,5.753740123864302e-05,5.753740010912242e-05,5.75374001922702e-05,5.7537400163433776e-05,5.753740039056599e-05,5.753740054406752e-05,5.753740018822069e-05,5.753740055259333e-05,0.028198051815144107,5.7537400128007884e-05,0.8799125694823804,5.7537400580589995e-05,5.753740053483391e-05,5.753740075642056e-05,5.7537400410936824e-05,5.7537400319119794e-05,5.753740020084988e-05,0.09091124289518097,5.75374006014699e-05,5.753740038348295e-05
13,33,0.00013586956718039827,0.0001358695672966996,0.00013586956642592813,0.00013586956748708846,0.00013586956716090512,0.00013586956686289034,0.0001358695669622699,0.0001358695671340907,0.11869635402712743,0.0001358695671140055,0.6752287789163148,0.00013586956885755706,0.00013586956768117474,0.00013586956730737913,0.06214403477360664,0.00013586956694503085,0.00013586956835068953,0.14175691920548772,0.00013586956688400363,0.00013586956781307577
13,34,0.00015625000447587177,0.00015625000227172537,0.00015625000198558545,0.00015625000220432527,0.00015625000396103926,0.00015625000267456077,0.00015625000267581872,0.000156250003497684,0.18554640600929334,0.00015625000277339206,0.7994143414937973,0.0001562500022335635,0.00015625000264337345,0.00015625000325103014,0.000156250002008636,0.00015625000375852992,0.0001562500026268936,0.00015625000364543563,0.01238300244792845,0.0001562500022936348
13,35,0.03658016253716828,0.0001533742361034926,0.00015337423716436973,0.00015337423508527296,0.00015337423669741957,0.00015337423679380357,0.000153374236337086,0.00015337423707230126,0.105468143437734,0.00015337423614249332,0.7652930133886682,0.00015337423692465997,0.00015337423706927937,0.00015337423736280778,0.00015337423497110753,0.0001533742364797536,0.00015337423601794958,0.00015337423686530047,0.09020469285331427,0.00015337423602807302
13,36,8.89679738212553e-05,8.896797292623197e-05,8.896797351792786e-05,8.896797273785906e-05,8.896797339870102e-05,8.896797370382034e-05,8.896797368065763e-05,8.896797349238996e-05,0.19138701018377358,8.896797318446658e-05,0.7526795866151027,8.8967973427625e-05,8.896797306362347e-05,8.896797341209579e-05,8.896797311245854e-05,0.05442094765348543,8.896797363152541e-05,8.89679736775791e-05,8.896797367454343e-05,8.896797317565198e-05
13,37,0.0001445086734149806,0.005554659552736838,0.00014450867358638682,0.00014450867300364002,0.0001445086733626995,0.00014450867241448223,0.00014450867429019446,0.00014450867276197588,0.14652179905225393,0.012698813934525852,0.7209205676400435,0.0001445086724483417,0.0001445086737349177,0.0001445086732801966,0.0001445086724090718,0.00014450867279012394,0.00014450867303241496,0.11213652972269154,0.0001445086733680036,0.00014450867385085191
13,38,0.08151023455628366,0.00017793594558665403,0.00017793594677743883,0.00017793594583593304,0.00017793594719724365,0.00017793594586837358,0.0001779359456500202,0.0001779359470079983,0.03130126238679882,0.0001779359470238057,0.8345437830643847,0.0001779359462931614,0.0001779359472753144,0.00017793594760092996,0.0001779359466769582,0.00017793594695433138,0.04979774484593215,0.00017793594760268504,0.00017793594722865716,0.00017793594602123276
13,39,0.00012195122230663836,0.00012195122187802948,0.00012195122060021188,0.00012195122098081194,0.00012195122234420892,0.0001219512211069467,0.00012195122106711973,0.00012195122161235467,0.129119412930273,0.00012195122164861737,0.8552794898494175,0.00012195122218503424,0.00012195122166189653,0.00012195122154637962,0.00012195122120093551,0.013527926453291761,0.00012195122122126494,0.00012195122181309198,0.00012195122254940712,0.00012195122129463875
13,40,0.00015290520226314097,0.0001529052020166543,0.0001529052012464358,0.00015290520117330387,0.04062086214286063,0.00015290520117569394,0.000152905200546408,0.00015290520188463846,0.13602627243894347,0.00015290520353599717,0.6138526773705913,0.00015290520260118103,0.11601255790104645,0.03214633013411341,0.0001529052019429812,0.00015290520197757228,0.00015290520152153018,0.05920062718608144,0.0001529052029886436,0.00015290520148926906
13,41,0.0002564102639855745,0.0002564102633544125,0.0002564102652715682,0.00025641026341752834,0.00025641026184847736,0.00025641026296534367,0.0002564102601841133,0.0002564102612140749,0.00025641026264709347,0.000256410264024084,0.6842214139398582,0.00025641026251258794,0.000256410263199217,0.0002564102629107122,0.00025641026002694214,0.0002564102615580752,0.0002564102643190667,0.00025641026140776506,0.31116320133570846,0.00025641025958643616
14,1,0.00012195122197258318,0.00012195122165511868,0.00012195122250315896,0.00012195122119938143,0.00012195122288166421,0.000121951222094321,0.00012195122105609735,0.00012195122209580962,0.00012195122193955348,0.1604582431592242,0.3477636819375074,0.00012195122145828353,0.12422260121733818,0.19795037905488996,0.00012195122213661284,0.0001219512222633243,0.0003392390322804986,0.00012195122268585947,0.16755853849072977,0.00012195122208836766
